Date,Temperature,Humidity,Pressure,Wind_Speed,Rainfall,CO2_Level,Visibility,Cloud_Cover
2022-10-23,16.38,46.26,1014.68,21.7,0.83,417.67,6.94,63.11
2022-10-24,19.3,44.27,1005.45,9.5,0.17,417.72,6.46,58.27
2022-10-25,16.53,33.16,1008.64,32.35,0.06,417.33,5.91,32.58
2022-10-26,19.8,45.3,1005.82,19.4,0.34,415.12,5.53,60.3
2022-10-27,17.49,45.97,1013.53,13.89,0.67,418.76,7.07,22.83
2022-10-28,17.43,37.13,1007.77,13.33,0.6,419.23,2.13,56.21
2022-10-29,19.74,39.51,1010.35,15.55,0.26,418.56,4.77,23.81
2022-10-30,21.54,39.01,1017.59,24.68,0.8,418.19,4.18,87.09
2022-10-31,18.72,52.98,1006.12,13.07,0.03,418.44,2.69,55.61
2022-11-01,20.27,44.16,998.13,4.87,0.53,417.22,6.11,55.96
2022-11-02,20.86,53.94,1016.78,11.02,1.34,418.31,10.0,62.33
2022-11-03,16.06,45.67,1016.76,10.3,0.48,417.56,9.5,67.25
2022-11-04,18.24,49.01,1010.83,16.91,1.1,416.43,10.0,45.53
2022-11-05,20.6,51.62,1012.51,21.23,0.1,417.68,4.75,6.21
2022-11-06,21.99,44.28,1014.05,19.45,0.72,416.52,9.17,44.7
2022-11-07,17.09,36.6,1012.72,14.37,0.14,418.61,2.05,38.57
2022-11-08,19.05,61.15,1007.32,4.55,0.43,416.64,8.53,73.06
2022-11-09,18.63,60.38,1014.08,3.67,0.72,417.66,7.45,60.36
2022-11-10,14.35,42.29,1012.1,11.13,0.17,418.19,6.77,60.82
2022-11-11,18.54,37.41,1010.47,5.94,0.99,418.31,6.71,0.0
2022-11-12,17.78,43.3,1013.51,17.03,0.33,416.82,9.89,8.19
2022-11-13,19.0,45.3,1017.13,9.04,0.15,417.81,6.32,28.19
2022-11-14,13.81,49.71,1006.07,25.47,0.01,416.24,9.54,41.82
2022-11-15,16.74,50.3,1020.37,18.27,0.17,418.16,2.0,59.43
2022-11-16,14.44,40.09,1011.86,27.46,0.44,416.46,8.08,39.25
2022-11-17,21.42,45.93,1014.1,14.66,0.74,417.52,8.06,90.6
2022-11-18,16.86,56.96,1009.93,16.82,0.1,416.06,8.12,45.03
2022-11-19,18.38,36.85,1008.17,16.89,0.2,416.19,7.53,34.94
2022-11-20,15.54,63.32,1011.52,19.69,0.25,417.55,7.88,48.12
2022-11-21,20.38,57.0,1015.07,15.44,0.58,417.81,8.25,27.38
2022-11-22,20.06,57.58,1009.52,19.36,0.14,415.73,7.73,79.07
2022-11-23,17.48,34.4,1008.2,5.54,0.22,417.56,6.65,86.42
2022-11-24,13.01,61.86,1007.31,22.36,0.06,418.61,4.45,72.77
2022-11-25,16.57,44.29,1006.88,0.0,0.61,416.4,4.71,54.2
2022-11-26,15.54,29.47,1017.32,17.68,0.32,419.34,10.0,54.71
2022-11-27,12.85,58.58,1012.46,14.1,0.51,417.26,9.0,62.94
2022-11-28,14.59,59.47,1014.51,17.15,0.04,416.99,1.0,38.76
2022-11-29,18.82,45.63,1010.67,6.67,0.74,417.13,8.53,31.19
2022-11-30,16.93,45.74,1011.78,21.07,0.21,417.13,3.17,94.43
2022-12-01,17.87,49.7,1017.53,3.39,0.27,417.48,5.56,69.57
2022-12-02,19.14,38.22,1025.49,17.21,0.84,417.9,8.01,77.8
2022-12-03,19.63,49.46,1016.21,11.94,0.25,417.03,5.7,97.55
2022-12-04,15.94,50.69,1014.42,35.81,0.39,419.67,6.48,50.24
2022-12-05,17.13,45.45,1013.96,13.85,1.32,417.58,3.46,61.58
2022-12-06,14.71,66.99,1011.02,11.38,2.71,419.03,9.59,48.02
2022-12-07,16.78,51.01,1019.19,12.94,0.32,418.04,8.54,50.04
2022-12-08,10.29,40.07,1011.55,5.92,0.11,416.98,6.9,15.82
2022-12-09,17.02,66.27,1014.4,21.47,0.58,416.91,10.0,38.64
2022-12-10,16.64,56.7,1015.44,21.37,0.01,416.74,8.42,69.39
2022-12-11,21.68,53.36,1015.13,7.16,0.04,417.4,4.33,26.66
2022-12-12,17.2,48.33,1010.21,8.89,0.25,416.77,5.43,98.72
2022-12-13,18.17,63.16,1018.89,29.67,2.17,417.28,8.87,13.83
2022-12-14,13.2,46.35,1007.71,15.69,2.19,418.01,5.55,0.0
2022-12-15,12.95,49.07,1011.76,5.96,0.1,416.59,6.33,7.01
2022-12-16,14.94,47.7,1011.69,17.41,0.2,417.46,8.81,60.15
2022-12-17,15.7,47.25,1014.9,20.53,0.71,418.31,7.09,58.53
2022-12-18,16.87,43.49,1018.34,1.65,0.08,418.21,7.7,58.55
2022-12-19,17.42,66.9,1005.88,7.2,0.0,417.57,10.0,69.74
2022-12-20,16.05,49.34,1012.45,16.2,0.01,418.97,7.22,38.58
2022-12-21,15.08,70.02,1019.92,17.02,0.47,418.05,4.33,84.74
2022-12-22,18.19,60.34,1013.44,30.95,0.05,417.94,9.66,35.26
2022-12-23,13.33,58.23,1011.87,20.19,0.64,419.47,5.53,18.04
2022-12-24,12.48,46.5,1011.82,11.25,0.26,418.52,6.98,74.4
2022-12-25,17.7,58.51,1015.39,14.78,0.23,416.32,6.0,58.18
2022-12-26,14.38,50.94,1016.91,4.74,1.18,416.41,4.24,60.3
2022-12-27,17.55,34.74,1008.83,9.47,0.04,417.22,7.07,31.82
2022-12-28,15.55,54.07,1012.5,11.37,0.2,418.02,7.76,64.28
2022-12-29,13.71,74.52,1011.43,27.24,0.21,419.12,6.36,37.11
2022-12-30,16.14,69.77,1012.59,19.73,0.5,417.31,6.54,41.45
2022-12-31,12.63,56.3,996.39,10.28,1.56,418.92,6.34,49.5
2023-01-01,12.01,49.3,1004.61,23.62,0.3,419.54,7.74,50.46
2023-01-02,16.4,53.55,1010.28,18.42,0.47,420.53,6.25,20.15
2023-01-03,12.88,48.78,1014.9,9.91,0.22,418.36,10.0,65.24
2023-01-04,22.29,69.67,1009.29,11.95,0.72,419.55,8.31,49.0
2023-01-05,8.81,82.45,1015.17,14.58,0.88,419.28,4.67,45.96
2023-01-06,15.24,76.3,1018.86,15.86,0.21,418.86,7.14,47.56
2023-01-07,12.14,61.93,1010.09,26.31,0.22,419.59,5.37,54.51
2023-01-08,17.42,75.72,1019.31,14.54,1.37,419.65,6.58,72.55
2023-01-09,14.5,67.12,1015.55,16.96,0.62,422.3,9.2,41.21
2023-01-10,20.42,74.04,1018.04,15.75,0.15,421.31,5.88,75.01
2023-01-11,16.87,51.42,1005.74,14.27,0.36,420.99,4.55,27.11
2023-01-12,14.53,67.46,1014.45,18.15,0.11,420.85,10.0,35.34
2023-01-13,14.61,80.97,1009.23,19.06,0.73,422.18,8.25,84.25
2023-01-14,15.21,75.88,1014.38,22.31,0.86,418.52,7.49,0.0
2023-01-15,19.35,62.77,1022.53,18.92,0.58,420.92,7.86,62.71
2023-01-16,18.55,45.3,1013.59,6.07,0.08,422.02,8.44,49.18
2023-01-17,9.97,60.41,1015.37,10.91,1.03,421.43,6.16,50.54
2023-01-18,15.67,69.39,1010.31,18.75,0.21,421.1,6.14,63.06
2023-01-19,15.95,55.6,1015.78,9.03,0.24,419.6,8.13,20.96
2023-01-20,24.61,79.71,1013.06,21.94,0.39,418.26,6.57,46.84
2023-01-21,15.86,67.8,1009.78,17.66,0.07,418.09,5.91,23.06
2023-01-22,15.38,69.65,1006.59,9.01,1.24,420.25,9.22,69.22
2023-01-23,18.0,72.31,1022.8,21.43,0.45,419.71,6.37,83.14
2023-01-24,17.49,58.32,1023.89,0.4,0.06,420.13,4.18,0.0
2023-01-25,22.5,69.3,1020.78,26.99,0.01,420.73,8.95,54.49
2023-01-26,18.04,66.14,1011.95,19.87,0.31,419.92,9.19,81.48
2023-01-27,18.45,60.08,1017.51,14.88,0.98,419.63,7.42,74.65
2023-01-28,22.87,66.27,1014.33,28.43,0.05,419.92,8.56,83.99
2023-01-29,14.2,58.83,1016.23,10.94,0.1,420.81,10.0,34.29
2023-01-30,18.92,62.34,1017.21,10.69,0.56,420.33,1.0,62.59
2023-01-31,14.36,51.5,1003.06,0.0,0.0,420.28,4.79,26.05
2023-02-01,15.87,67.6,1022.76,15.62,0.5,419.78,9.75,84.39
2023-02-02,19.22,88.09,1009.89,0.0,0.71,418.45,5.99,24.66
2023-02-03,17.19,58.72,1015.14,3.35,0.8,419.42,9.44,50.64
2023-02-04,19.61,82.76,1011.29,22.33,0.11,420.84,9.25,47.53
2023-02-05,25.34,72.06,1018.7,17.34,0.17,418.99,7.4,77.64
2023-02-06,22.17,72.93,1011.66,7.04,0.27,419.77,6.28,17.49
2023-02-07,23.89,65.21,1015.65,25.85,0.01,420.2,7.92,58.83
2023-02-08,15.7,48.01,1007.92,13.77,0.04,420.96,6.32,98.82
2023-02-09,16.17,74.06,1012.91,14.06,0.07,420.66,5.19,44.8
2023-02-10,24.04,67.78,1013.04,14.15,0.39,419.81,8.29,86.86
2023-02-11,17.34,70.61,1010.0,24.88,0.67,421.72,7.19,75.14
2023-02-12,29.46,75.29,1012.52,6.46,0.28,419.88,7.01,22.93
2023-02-13,14.62,81.01,1015.9,18.74,0.23,419.91,10.0,42.1
2023-02-14,19.78,65.02,1011.08,1.13,0.18,417.87,4.73,55.79
2023-02-15,18.71,85.35,1021.02,20.44,1.1,420.36,9.25,51.76
2023-02-16,13.48,78.96,1014.6,13.04,0.75,419.16,3.27,30.99
2023-02-17,26.15,59.8,1013.0,15.27,0.12,421.67,10.0,66.26
2023-02-18,18.17,66.19,1017.38,25.65,0.3,419.36,8.29,67.6
2023-02-19,23.93,79.37,1013.6,20.3,0.14,421.43,5.88,23.59
2023-02-20,22.9,76.72,1011.36,14.98,0.69,418.33,5.36,53.08
2023-02-21,19.91,69.44,1015.17,2.17,0.35,421.1,6.81,50.99
2023-02-22,25.31,66.73,1016.06,6.06,0.89,420.92,7.14,47.28
2023-02-23,24.97,62.93,1001.58,13.29,0.52,420.19,8.47,38.55
2023-02-24,25.67,87.18,1012.58,22.85,0.01,417.59,7.84,24.62
2023-02-25,24.05,92.8,1012.14,5.97,0.22,421.1,6.97,48.29
2023-02-26,22.48,75.91,1017.94,10.05,0.56,420.42,6.29,11.87
2023-02-27,21.92,73.76,1014.5,10.01,0.01,419.0,7.66,63.87
2023-02-28,18.67,71.03,1013.15,10.21,0.25,419.78,6.28,100.0
2023-03-01,20.09,74.39,1011.06,13.02,0.82,420.27,4.94,20.62
2023-03-02,20.96,70.81,1023.6,27.42,0.34,418.33,8.09,4.81
2023-03-03,21.08,76.99,1014.27,4.48,1.01,421.73,3.62,60.59
2023-03-04,21.63,81.82,1014.25,19.08,1.12,420.98,7.27,34.71
2023-03-05,21.99,78.58,1025.2,17.41,0.11,420.83,4.3,78.62
2023-03-06,23.34,65.43,1008.76,7.45,0.86,419.07,5.72,91.47
2023-03-07,26.77,86.05,1016.94,18.68,1.54,420.02,4.04,21.92
2023-03-08,26.39,63.45,1016.07,9.59,0.38,418.07,6.2,0.0
2023-03-09,21.66,73.51,1019.92,18.17,0.09,420.29,6.08,55.92
2023-03-10,24.01,68.85,1019.0,16.66,0.04,418.16,7.16,88.6
2023-03-11,25.64,51.6,1014.31,3.4,1.94,419.81,6.25,29.92
2023-03-12,22.19,90.38,1010.79,32.06,0.37,420.67,4.34,42.89
2023-03-13,17.26,75.9,1016.21,20.77,0.07,421.14,7.23,51.05
2023-03-14,22.91,90.28,1013.62,13.2,0.26,419.65,6.19,26.33
2023-03-15,26.52,67.31,1012.64,21.7,0.05,417.81,5.51,10.55
2023-03-16,31.33,63.56,1025.93,19.11,0.15,419.48,5.71,71.17
2023-03-17,25.57,74.1,1016.09,9.18,0.51,420.5,5.94,84.66
2023-03-18,29.17,82.09,1019.05,32.48,0.18,419.46,7.86,20.65
2023-03-19,25.48,78.69,1019.53,9.29,0.24,417.44,6.23,17.67
2023-03-20,30.09,96.35,1001.28,21.93,1.11,421.07,9.04,38.43
2023-03-21,29.43,90.73,1018.41,9.72,1.15,420.57,4.46,11.16
2023-03-22,26.01,95.12,1007.07,16.4,1.34,419.28,7.69,41.57
2023-03-23,28.03,94.58,1016.52,21.48,0.03,419.76,7.7,100.0
2023-03-24,28.98,72.81,1012.91,16.05,0.6,420.67,9.52,52.37
2023-03-25,24.47,79.27,1008.98,27.47,0.16,419.64,9.28,12.92
2023-03-26,28.11,100.0,1012.13,13.37,0.72,420.72,8.42,54.06
2023-03-27,22.33,70.73,1012.25,23.9,0.0,418.76,6.22,87.4
2023-03-28,30.52,74.15,1012.92,22.77,0.64,420.44,6.09,62.56
2023-03-29,26.59,87.16,1013.85,18.86,0.13,419.78,3.7,36.36
2023-03-30,30.3,60.82,1007.85,16.1,0.58,421.41,4.91,59.23
2023-03-31,26.76,84.34,1012.79,15.59,0.66,419.02,4.69,77.22
2023-04-01,25.58,90.01,1013.74,23.81,0.7,418.89,6.38,22.72
2023-04-02,21.63,77.37,1018.89,6.01,0.12,420.34,7.32,100.0
2023-04-03,31.94,88.01,1005.52,15.48,0.64,420.3,5.62,47.85
2023-04-04,28.36,80.78,1025.62,17.97,0.31,419.58,2.84,35.02
2023-04-05,23.27,89.13,1003.23,3.78,0.32,420.0,8.03,98.06
2023-04-06,30.15,75.67,1005.86,7.74,0.88,420.78,7.54,84.17
2023-04-07,31.3,85.37,1019.64,15.12,0.04,419.23,7.66,91.97
2023-04-08,25.32,84.68,1020.41,21.07,0.64,420.35,7.62,44.41
2023-04-09,27.6,79.67,1022.91,16.83,0.26,418.65,9.44,39.17
2023-04-10,28.46,79.05,1013.26,16.02,0.23,420.18,7.97,61.4
2023-04-11,31.51,75.61,1001.33,10.29,0.75,419.11,7.62,63.58
2023-04-12,27.32,78.93,1012.22,10.59,0.31,420.12,9.38,57.18
2023-04-13,28.99,82.0,1022.19,8.0,0.53,420.03,7.91,43.34
2023-04-14,32.99,66.55,1024.84,21.85,0.27,419.8,6.82,71.47
2023-04-15,32.93,91.01,1019.87,14.68,0.18,421.39,9.22,36.21
2023-04-16,26.01,80.82,1009.98,20.04,0.16,420.09,3.84,27.73
2023-04-17,29.31,89.82,1012.34,23.05,0.11,420.19,7.55,19.89
2023-04-18,37.01,74.47,1016.28,21.15,1.43,418.7,6.1,25.62
2023-04-19,31.37,69.8,1009.65,7.79,0.02,419.76,9.25,90.05
2023-04-20,34.07,91.67,1011.28,9.91,0.07,420.48,8.33,35.31
2023-04-21,27.97,79.73,1015.17,9.89,0.12,420.82,8.36,76.04
2023-04-22,33.09,97.71,1021.18,18.53,0.16,420.88,6.3,61.37
2023-04-23,25.95,59.56,1004.43,18.11,0.66,420.44,3.04,39.66
2023-04-24,34.57,81.23,1007.02,0.0,1.9,419.12,10.0,51.43
2023-04-25,30.62,75.82,1021.09,22.29,0.17,419.84,7.98,61.8
2023-04-26,30.86,74.94,1009.36,21.15,0.65,419.39,4.1,13.02
2023-04-27,29.39,77.81,1008.03,26.98,0.85,419.07,6.01,51.17
2023-04-28,30.62,79.4,1020.7,22.75,0.11,419.42,8.87,69.91
2023-04-29,32.92,87.47,1010.28,21.27,0.78,420.78,7.59,45.11
2023-04-30,34.17,68.07,1008.78,15.49,0.17,421.18,7.14,71.65
2023-05-01,37.11,58.36,1012.81,13.16,0.01,419.04,6.34,14.83
2023-05-02,31.18,76.29,1019.14,32.62,0.04,419.31,9.58,34.48
2023-05-03,37.46,76.79,1009.74,9.2,0.12,421.51,8.51,67.25
2023-05-04,32.47,83.74,1001.63,15.83,0.15,419.23,9.43,2.15
2023-05-05,28.91,81.24,1014.15,12.2,0.76,422.05,5.92,54.33
2023-05-06,37.17,74.83,1008.23,2.67,1.2,420.47,8.93,35.9
2023-05-07,32.41,80.8,1004.06,18.72,0.48,418.87,3.78,58.19
2023-05-08,31.22,73.65,1014.55,13.3,1.95,420.66,7.47,42.59
2023-05-09,33.94,64.7,1017.15,27.94,0.29,418.8,5.42,20.17
2023-05-10,34.74,74.61,1012.02,26.27,0.11,419.59,7.75,35.92
2023-05-11,30.24,75.33,1007.71,19.1,0.3,418.33,5.07,45.95
2023-05-12,34.78,72.39,1011.55,18.37,0.06,420.14,5.87,28.84
2023-05-13,38.41,86.74,1017.93,17.47,0.43,420.39,6.56,39.86
2023-05-14,35.82,57.04,1011.82,13.93,0.66,419.57,3.34,56.41
2023-05-15,33.37,83.55,1013.73,20.65,1.11,419.99,8.4,53.09
2023-05-16,31.15,60.01,1013.53,10.66,0.64,419.46,7.85,18.0
2023-05-17,33.85,64.58,1015.26,13.49,0.17,420.28,6.72,79.25
2023-05-18,34.59,69.43,1005.37,19.42,0.41,418.71,4.67,52.32
2023-05-19,33.85,50.94,1022.74,0.0,0.1,420.03,5.46,66.33
2023-05-20,31.57,86.69,1016.76,15.16,0.02,421.17,7.0,10.13
2023-05-21,36.76,89.42,1008.37,13.32,0.13,419.49,5.28,31.89
2023-05-22,33.99,70.18,1009.75,8.93,1.35,420.76,8.34,11.66
2023-05-23,33.26,85.08,1014.47,17.68,1.32,420.24,6.13,12.62
2023-05-24,35.14,72.23,1007.39,3.39,0.02,420.74,6.34,48.23
2023-05-25,34.12,71.14,1011.38,10.71,1.05,419.29,3.66,38.18
2023-05-26,32.06,74.43,1014.59,1.73,0.14,419.9,10.0,41.65
2023-05-27,33.01,62.75,1010.74,19.72,0.33,420.7,5.6,51.5
2023-05-28,39.67,73.9,1004.97,19.04,0.55,420.68,2.77,0.0
2023-05-29,34.73,77.01,1014.74,30.25,0.97,420.11,9.5,46.93
2023-05-30,34.44,67.15,1017.29,17.92,1.11,420.39,10.0,78.42
2023-05-31,33.08,93.71,1016.45,18.39,0.42,419.9,10.0,64.02
2023-06-01,36.86,72.45,1010.58,14.77,7.34,419.85,3.96,50.9
2023-06-02,33.56,64.99,1012.38,6.52,9.19,418.39,7.44,14.16
2023-06-03,41.55,68.4,1012.27,7.28,3.31,421.9,7.1,28.69
2023-06-04,38.36,67.99,1018.26,18.31,1.08,419.67,7.62,90.31
2023-06-05,39.45,64.25,1004.02,26.08,0.23,419.64,8.87,66.27
2023-06-06,36.55,70.71,1007.25,21.15,1.49,420.79,9.69,66.28
2023-06-07,37.36,74.35,1011.0,14.56,0.9,419.87,6.87,37.84
2023-06-08,36.62,66.91,1012.09,18.92,4.17,420.08,6.77,53.29
2023-06-09,35.08,65.83,1005.07,17.85,0.56,420.25,9.39,58.69
2023-06-10,38.71,66.54,1013.71,28.22,1.0,420.83,2.08,46.5
2023-06-11,39.59,65.98,1010.97,16.04,1.56,419.67,2.94,41.67
2023-06-12,32.75,59.59,1007.17,4.75,0.53,419.0,8.02,73.47
2023-06-13,34.26,52.93,1029.42,21.27,4.39,420.77,6.55,90.12
2023-06-14,35.0,39.58,1008.55,19.02,0.24,420.16,4.28,44.68
2023-06-15,33.27,65.09,1016.44,22.96,0.88,421.98,10.0,67.48
2023-06-16,31.15,47.3,1010.26,14.56,0.44,419.9,10.0,73.51
2023-06-17,31.54,79.98,1018.97,12.75,1.29,419.97,7.52,39.01
2023-06-18,36.63,74.05,1015.06,19.6,1.2,418.34,4.64,55.5
2023-06-19,30.98,60.28,1015.11,8.4,0.75,420.27,8.27,70.3
2023-06-20,42.17,82.1,1014.62,16.26,2.89,419.47,8.4,68.08
2023-06-21,35.74,66.78,1007.57,25.15,6.87,419.99,5.09,4.34
2023-06-22,33.93,54.3,1014.77,17.96,0.89,420.31,7.4,0.0
2023-06-23,33.26,72.67,1015.24,28.99,0.23,419.92,8.49,50.19
2023-06-24,41.4,46.7,1017.2,16.59,1.16,418.6,10.0,24.61
2023-06-25,35.48,63.19,1008.2,0.96,0.2,419.53,10.0,19.09
2023-06-26,37.33,79.46,1016.87,6.01,2.65,418.46,7.39,66.06
2023-06-27,34.5,66.36,1013.82,3.26,0.39,418.6,8.82,64.73
2023-06-28,37.78,47.99,1012.25,11.89,0.03,420.1,4.97,35.02
2023-06-29,37.27,64.44,1008.78,5.66,0.54,420.01,8.8,25.78
2023-06-30,41.43,47.01,1020.75,24.6,1.79,418.57,5.44,38.49
2023-07-01,32.52,42.06,1016.59,16.78,0.07,419.27,5.78,0.0
2023-07-02,36.27,50.71,1017.05,22.53,4.83,420.23,6.62,57.28
2023-07-03,36.94,61.03,1015.47,5.96,2.74,420.21,8.2,48.47
2023-07-04,36.48,65.08,1002.63,22.25,2.75,420.83,7.61,0.0
2023-07-05,32.8,60.5,1013.68,13.22,0.02,420.02,8.17,4.86
2023-07-06,38.84,54.35,1018.08,20.15,0.94,419.57,6.92,45.35
2023-07-07,32.04,65.96,1009.74,14.2,1.77,419.5,9.97,29.42
2023-07-08,35.26,53.18,1011.02,37.17,5.95,418.27,7.33,32.33
2023-07-09,40.91,85.85,1011.61,17.82,0.08,418.83,9.61,73.43
2023-07-10,31.04,53.88,1006.97,0.0,7.29,418.77,9.69,59.33
2023-07-11,31.13,34.45,1009.4,10.0,1.37,419.7,8.33,82.87
2023-07-12,38.39,59.75,1020.29,18.39,1.89,419.91,5.27,81.88
2023-07-13,31.89,64.39,1017.1,7.21,1.47,418.86,8.81,19.94
2023-07-14,41.73,39.76,1016.7,22.04,0.6,420.62,9.06,18.22
2023-07-15,38.58,65.84,1008.31,27.79,1.0,419.33,6.04,35.34
2023-07-16,36.07,66.21,1011.53,8.48,2.24,420.81,8.05,28.04
2023-07-17,31.31,54.01,1008.48,21.32,0.84,418.3,8.07,79.14
2023-07-18,33.73,46.41,1003.94,0.0,3.12,420.73,6.84,36.82
2023-07-19,39.63,41.76,1013.06,19.22,8.67,419.64,4.72,34.15
2023-07-20,34.05,34.83,1009.07,12.02,4.35,419.31,9.16,25.06
2023-07-21,31.08,72.68,1009.71,4.51,1.79,418.82,5.77,100.0
2023-07-22,31.82,63.93,1012.86,5.83,5.17,422.8,5.83,58.3
2023-07-23,36.18,47.04,1013.83,24.89,1.62,419.07,10.0,32.5
2023-07-24,35.53,37.93,1018.18,12.54,2.17,418.85,4.32,88.2
2023-07-25,38.05,56.45,1012.77,11.49,2.84,422.05,8.25,56.28
2023-07-26,34.39,51.68,1009.6,6.46,6.63,419.64,6.69,60.43
2023-07-27,35.84,73.2,1015.32,24.2,0.0,420.78,8.67,73.21
2023-07-28,34.23,51.71,1017.47,6.67,0.4,418.81,7.56,61.41
2023-07-29,36.15,55.48,1013.03,9.91,2.4,422.0,8.03,38.66
2023-07-30,37.39,48.15,1014.26,4.31,3.27,418.49,5.39,98.56
2023-07-31,32.48,51.81,1015.26,5.91,2.05,419.51,9.78,73.61
2023-08-01,37.15,71.65,1018.5,0.0,1.49,420.32,3.3,70.46
2023-08-02,31.97,39.8,1019.35,17.62,1.1,419.96,8.85,42.39
2023-08-03,41.73,54.06,1021.18,9.45,1.86,419.55,5.16,49.38
2023-08-04,34.43,24.39,1018.27,11.04,2.09,420.79,6.04,25.31
2023-08-05,21.2,39.35,1011.14,14.53,5.66,419.73,7.07,77.23
2023-08-06,32.79,48.67,1010.0,18.45,4.07,418.76,8.31,59.79
2023-08-07,29.86,51.13,1015.65,23.2,0.74,418.22,4.47,97.14
2023-08-08,28.25,59.49,1012.59,12.07,5.33,419.28,7.43,41.56
2023-08-09,34.44,39.6,1007.89,25.52,1.35,422.27,5.06,78.7
2023-08-10,30.86,52.52,1016.27,24.03,2.3,422.08,6.54,89.48
2023-08-11,34.01,47.91,1014.68,28.58,0.8,419.87,8.71,49.65
2023-08-12,29.76,39.21,1010.41,0.71,0.75,421.42,4.04,69.73
2023-08-13,34.85,71.17,1018.19,22.64,4.98,420.37,10.0,50.71
2023-08-14,32.5,58.95,1017.57,15.3,3.12,419.91,7.27,80.58
2023-08-15,32.2,48.03,1011.75,18.91,1.89,419.5,6.76,15.32
2023-08-16,34.97,60.25,1017.49,13.69,1.46,419.27,7.02,85.01
2023-08-17,32.04,47.08,1005.56,21.3,1.66,419.21,9.62,71.61
2023-08-18,25.02,54.62,1016.53,17.05,1.08,419.06,3.86,30.99
2023-08-19,31.02,20.0,1007.43,0.77,1.9,421.15,5.94,52.42
2023-08-20,28.49,40.72,1011.91,13.13,0.09,420.09,8.84,71.91
2023-08-21,32.67,47.85,1014.19,14.5,6.0,420.48,6.36,54.17
2023-08-22,34.38,55.76,1011.8,21.14,1.76,420.04,5.55,37.06
2023-08-23,32.44,29.93,1013.67,15.24,0.16,418.95,6.14,52.0
2023-08-24,30.97,34.52,1011.01,15.62,1.7,420.5,8.53,56.36
2023-08-25,27.4,41.77,1013.39,17.32,2.73,420.31,9.88,76.89
2023-08-26,31.99,54.36,1007.59,2.98,4.55,420.03,7.13,39.05
2023-08-27,24.89,32.31,1008.47,0.0,2.01,418.89,5.82,72.7
2023-08-28,31.92,32.2,1016.41,17.32,0.03,420.07,9.35,30.85
2023-08-29,30.5,28.35,1011.18,15.22,3.35,418.31,8.13,87.86
2023-08-30,22.58,55.7,1013.28,18.48,0.59,420.56,4.29,44.0
2023-08-31,29.53,48.03,1017.28,10.71,0.9,420.2,5.44,37.79
2023-09-01,23.17,35.32,1010.2,13.6,4.56,420.46,7.34,0.0
2023-09-02,27.06,45.36,1012.45,19.09,0.36,421.02,8.82,73.46
2023-09-03,31.27,40.9,1010.39,9.02,0.13,420.51,9.47,27.47
2023-09-04,27.35,26.04,1011.52,19.54,1.45,419.64,6.3,0.0
2023-09-05,28.1,40.37,1011.88,9.98,6.35,420.23,5.66,18.88
2023-09-06,28.18,43.99,1012.16,16.63,2.91,420.78,8.65,80.65
2023-09-07,29.91,50.93,1005.1,16.63,2.72,418.14,6.52,65.62
2023-09-08,31.04,29.01,1016.65,24.08,0.88,420.61,4.9,25.56
2023-09-09,27.84,33.67,1008.57,15.84,0.95,420.38,3.1,81.73
2023-09-10,30.84,43.94,1011.45,20.73,1.19,420.33,2.92,23.59
2023-09-11,28.15,44.44,1008.44,17.08,0.69,420.27,5.93,27.23
2023-09-12,30.47,38.16,1003.66,21.78,3.25,419.56,4.47,79.18
2023-09-13,18.86,49.27,1017.67,11.54,1.32,420.29,10.0,12.71
2023-09-14,27.51,36.37,1014.17,29.01,4.91,421.81,4.75,52.03
2023-09-15,24.43,42.24,1008.7,15.22,1.27,420.16,7.61,67.61
2023-09-16,27.73,56.99,1023.96,11.76,1.62,420.97,3.89,75.12
2023-09-17,22.11,44.57,1011.24,7.03,2.69,419.91,8.68,30.61
2023-09-18,27.3,41.97,1017.39,20.27,0.59,420.63,8.13,50.9
2023-09-19,27.08,34.44,1008.87,21.08,0.81,420.38,9.02,34.38
2023-09-20,25.46,48.64,1017.63,16.85,3.53,420.41,8.44,83.77
2023-09-21,28.59,38.68,1007.39,28.34,0.17,420.38,3.39,27.47
2023-09-22,23.59,27.44,1013.53,14.41,1.71,421.42,6.13,28.13
2023-09-23,29.43,36.45,1009.38,20.66,1.92,420.08,8.19,73.8
2023-09-24,27.31,49.79,1018.34,15.84,2.02,420.5,7.88,72.6
2023-09-25,22.6,47.86,1007.97,12.06,1.41,420.08,6.99,82.52
2023-09-26,26.6,49.85,1010.55,27.24,0.7,420.89,10.0,69.1
2023-09-27,27.28,41.74,1010.38,21.09,1.12,419.44,10.0,76.98
2023-09-28,22.42,34.24,1023.68,6.84,0.48,419.28,8.2,28.49
2023-09-29,22.76,20.0,1011.53,6.3,0.22,419.08,7.15,58.04
2023-09-30,28.61,34.12,1021.09,8.54,1.48,419.76,1.06,83.74
2023-10-01,26.39,45.21,1009.96,18.42,0.49,420.23,5.99,25.79
2023-10-02,23.13,43.16,1018.01,12.97,0.39,419.92,7.33,68.33
2023-10-03,28.0,43.15,1008.55,15.45,0.44,421.48,8.44,69.19
2023-10-04,25.95,28.77,1016.24,26.08,1.53,419.52,7.14,29.56
2023-10-05,20.4,32.85,1025.43,16.09,0.0,420.61,8.06,13.35
